ice,rain,wind,dry,snow,cold,danger
0,0.00,12.97,0,0,75.90,0
0,0.00,10.07,1,0,71.10,1
0,0.19,12.97,0,0,73.00,0
0,0.00,6.93,0,0,82.90,0
0,0.00,12.97,1,0,82.90,1
0,0.00,8.05,1,0,88.00,1
0,0.00,14.09,1,0,82.00,1
0,0.00,14.09,1,0,75.00,1
0,0.00,10.07,1,0,75.90,1
0,0.19,17.00,0,0,62.10,0
0,0.00,14.99,0,0,59.00,0
0,0.00,16.11,1,0,59.00,1
0,0.00,19.91,1,0,75.90,1
0,1.23,21.92,0,0,73.00,1
0,0.00,12.08,0,0,57.00,0
0,0.00,17.00,1,0,72.00,1
0,0.00,8.95,1,0,59.00,1
0,0.00,8.95,1,0,69.10,1
0,0.03,17.00,0,0,71.10,0
0,0.00,10.07,0,0,43.00,0
0,0.83,18.12,0,0,66.00,0
0,0.71,14.99,0,0,50.00,0
0,0.00,12.08,0,0,48.00,0
0,0.00,27.96,1,0,79.00,1
0,0.03,12.97,0,0,54.00,0
0,0.28,25.95,0,0,78.10,1
0,0.00,8.05,0,0,52.00,0
0,0.00,8.95,1,0,59.00,1
0,0.00,16.11,1,0,62.10,1
0,0.00,21.03,1,0,55.90,1
0,0.00,14.99,1,0,37.90,1
0,0.18,14.99,0,0,33.10,0
0,0.00,10.07,0,1.18,27.10,1
0,0.00,12.08,1,1.18,37.90,1
0,0.00,18.12,1,0,64.00,1
0,0.48,16.11,0,0,39.90,0
0,0.00,10.07,0,0,42.10,0
0,0.00,10.07,1,0,52.00,1
0,0.08,12.97,0,0,43.00,0
0,0.64,17.00,0,0,30.20,1
0,0.40,31.99,0,0,73.00,1
0,0.00,8.05,0,0,64.00,0
0,0.00,10.07,1,0,53.10,1
0,0.00,10.07,1,0,48.90,1
0,0.00,17.00,1,0,45.00,1
0,0.00,17.00,1,0,37.90,1
0,0.35,29.08,0,0,70.00,1
0,0.00,17.00,0,0,69.10,0
0,0.03,12.97,0,0,45.00,0
0,0.00,17.00,0,0,59.00,0
0,0.23,25.05,0,0,62.10,1
0,0.00,16.11,0,0,80.10,0
0,0.00,18.12,1,0,86.00,1
0,0.00,14.99,1,0,71.10,1
0,0.00,18.12,1,0,60.10,1
0,1.42,18.12,0,0,64.00,0
0,0.00,21.03,0,0,73.90,1
0,0.18,14.99,0,0,63.00,0
0,0.05,12.97,0,0,64.90,0
0,0.07,21.03,0,0,89.10,1
0,0.00,14.99,0,0,89.10,0
0,3.38,14.99,0,0,79.00,0
0,0.00,16.11,0,0,71.10,0
0,0.00,14.09,1,0,78.10,1
0,0.00,10.07,1,0,82.90,1
0,0.02,21.92,0,0,91.90,1
0,0.00,18.12,0,0,91.00,0
0,0.08,12.08,0,0,84.90,0
0,0.08,14.99,0,0,95.00,0
0,0.00,18.12,0,0,97.00,0
0,0.00,17.00,1,0,97.00,1
0,0.00,12.08,1,0,88.00,1
0,0.00,8.95,1,0,86.00,1
0,4.21,17.00,0,0,93.90,0
0,0.00,17.00,0,0,91.90,0
0,1.45,21.92,0,0,88.00,1
0,1.01,12.97,0,0,73.90,0
0,0.00,8.95,0,0,89.10,0
0,0.00,8.05,1,0,86.00,1
0,0.00,16.11,1,0,79.00,1
0,0.00,14.09,1,0,82.00,1
0,0.00,8.95,1,0,91.90,1
0,0.00,12.97,1,0,91.00,1
0,0.00,16.11,1,0,80.10,1
0,0.63,17.00,0,0,84.00,0
0,0.00,12.08,0,0,81.00,0
0,0.00,12.97,1,0,64.90,1
0,0.00,8.95,1,0,70.00,1
0,0.18,19.91,0,0,78.10,0
0,0.00,17.00,0,0,53.10,0
0,0.00,12.97,1,0,64.00,1
0,0.00,14.09,1,0,59.00,1
0,0.00,14.09,1,0,43.00,1
0,0.00,21.03,1,0,59.00,1
0,0.10,16.11,0,0,64.90,0
0,0.00,23.04,0,0,66.00,1
0,0.00,18.12,1,0,55.00,1
0,0.00,14.99,1,0,50.00,1
0,0.90,8.95,0,0,46.90,0
0,0.00,8.95,0,0,46.00,0
0,0.00,8.95,1,0,54.00,1
0,0.29,25.95,0,0,69.10,1
0,0.00,6.93,0,0,48.90,0
0,1.29,12.97,0,0,48.00,0
0,0.03,19.91,0,0,44.10,0
0,0.00,16.11,0,0,66.90,0
0,0.67,14.09,0,0,41.00,0
0,0.00,12.97,0,0,55.00,0
0,0.00,18.12,1,0,48.00,1
0,0.00,12.97,1,0,42.10,1
0,0.09,16.11,0,0,30.20,1
1,0.36,12.08,0,1.18,46.00,1
0,0.67,12.08,0,1.18,35.10,1
0,0.00,16.11,0,0,57.90,0
0,0.00,17.00,1,0,66.00,1
0,0.00,16.11,1,0,73.00,1
0,0.22,25.95,0,0,86.00,1
0,0.00,19.91,0,0,82.90,0
0,0.00,17.90,1,0,82.90,1
0,0.19,10.07,0,0,60.10,0
0,0.00,8.95,0,0,77.00,0
0,0.00,12.97,1,0,60.10,1
0,0.00,16.11,1,0,66.00,1
0,0.00,8.05,1,0,75.90,1
0,0.58,21.92,0,0,48.00,1
0,0.01,8.95,0,0,55.90,0
0,0.00,12.08,0,0,57.90,0
0,0.00,10.07,1,0,55.90,1
0,0.29,8.95,0,0,42.10,0
0,0.00,10.07,0,0,53.10,0
0,0.00,16.11,1,0,46.00,1
0,0.00,19.91,1,0,32.00,1
0,0.00,16.11,1,0,45.00,1
0,0.00,8.95,1,0,46.00,1
0,0.00,8.05,1,0,63.00,1
0,1.46,21.03,0,0,68.00,1
0,0.65,17.00,0,0,41.00,0
0,0.00,17.00,0,0,63.00,0
1,0.61,21.92,0,2.99,28.00,1
0,0.02,12.97,0,0,37.00,0
0,0.00,16.11,0,0,50.00,0
0,0.00,8.95,1,0,53.10,1
0,0.00,17.90,1,0,42.10,1
0,0.00,14.09,1,0,51.10,1
0,0.00,14.09,1,0,55.90,1
0,0.00,12.97,1,0,63.00,1
0,0.00,14.09,1,0,68.00,1
0,0.00,25.95,1,0,66.00,1
0,0.01,21.92,0,0,66.00,1
0,0.00,14.99,0,0,73.90,0
0,0.00,21.03,1,0,75.90,1
0,0.00,14.99,1,0,57.90,1
0,0.61,19.91,0,0,66.00,0
0,0.00,21.03,0,0,79.00,1
0,0.00,12.97,1,0,68.00,1
0,0.00,12.97,1,0,75.00,1
0,0.00,17.00,1,0,68.00,1
0,0.00,21.03,1,0,78.10,1
0,0.00,17.00,1,0,68.00,1
0,1.08,14.99,0,0,80.10,0
0,0.00,17.90,0,0,78.10,0
0,0.00,17.90,1,0,91.90,1
0,0.00,17.00,1,0,91.90,1
0,1.23,23.04,0,0,96.10,1
0,0.16,19.91,0,0,91.00,0
0,0.05,17.00,0,0,97.00,0
0,0.00,17.90,0,0,99.00,0
0,0.00,14.99,1,0,81.00,1
0,0.00,14.99,1,0,82.90,1
0,0.00,12.97,1,0,100.90,1
0,0.01,16.11,0,0,99.00,0
0,0.14,14.99,0,0,87.10,0
0,0.23,12.08,0,0,91.90,0
0,0.00,17.00,0,0,97.00,0
0,0.00,17.00,1,0,100.00,1
0,0.46,21.92,0,0,97.00,1
0,0.00,12.08,0,0,91.90,0
0,0.05,12.97,0,0,97.00,0
0,0.00,8.95,0,0,91.00,0
0,0.00,14.09,1,0,89.10,1
0,0.00,14.09,1,0,91.90,1
0,0.00,25.05,1,0,93.90,1
0,0.00,16.11,1,0,68.00,1
0,0.00,8.05,1,0,87.10,1
0,0.00,8.95,1,0,79.00,1
0,0.00,12.97,1,0,73.90,1
0,0.53,17.90,0,0,81.00,0
0,0.00,14.99,0,0,82.00,0
0,0.00,14.09,1,0,75.00,1
0,0.72,8.05,0,0,54.00,0
0,0.16,16.11,0,0,53.10,0
0,0.00,16.11,0,0,66.90,0
0,0.00,8.05,1,0,70.00,1
0,0.00,16.11,1,0,69.10,1
0,0.00,16.11,1,0,73.00,1
0,0.00,10.07,1,0,61.00,1
0,0.01,25.05,0,0,72.00,1
0,0.00,12.97,0,0,37.00,0
0,0.00,14.09,1,0,42.10,1
0,0.50,16.11,0,2.99,33.10,1
0,0.00,14.99,0,2.01,46.90,1
0,0.00,10.07,1,0,45.00,1
0,0.00,17.90,1,0,46.00,1
1,0.12,14.09,0,0,34.00,1
1,0.08,12.97,0,0,32.00,1
0,0.00,10.07,0,0,46.00,0
0,0.17,14.09,0,0,51.10,0
0,0.00,19.91,0,0,46.90,0
1,0.00,12.08,1,0,44.10,1
1,0.45,8.95,0,0,37.00,1
1,0.03,14.09,0,0,46.00,1
0,0.00,17.90,0,0,71.10,0
0,0.00,21.92,1,0,64.90,1
0,0.00,23.94,1,0,57.00,1
0,0.00,16.11,1,0,54.00,1
0,0.23,17.90,0,0,61.00,0
0,0.10,16.11,0,0,55.90,0
0,0.00,12.08,0,0,57.00,0
0,0.34,14.09,0,0,50.00,0
0,0.00,10.07,0,0,62.10,0
0,1.04,23.04,0,0,57.00,1
0,0.00,23.04,0,0,84.00,1
0,0.00,10.07,1,0,75.00,1
0,0.00,19.91,1,0,75.90,1
0,0.00,21.92,1,0,80.10,1
0,0.67,17.00,0,0,71.10,0
0,0.00,10.07,0,0,89.10,0
0,0.00,8.05,1,0,95.00,1
0,0.00,12.08,1,0,93.00,1
0,0.00,12.97,1,0,82.90,1
0,0.00,12.97,1,0,91.90,1
0,0.00,17.00,1,0,95.00,1
0,0.00,23.04,1,0,96.10,1
0,0.00,25.95,1,0,91.90,1
0,0.29,25.05,0,0,99.00,1
0,0.00,16.11,0,0,97.00,0
0,1.38,17.90,0,0,99.00,0
0,0.00,14.99,0,0,91.90,0
0,0.06,16.11,0,0,93.90,0
0,0.00,12.97,0,0,93.90,0
0,0.00,12.97,1,0,93.00,1
0,0.00,17.90,1,0,98.10,1
0,0.00,16.11,1,0,93.90,1
0,0.00,8.95,1,0,89.10,1
0,1.08,23.94,0,0,87.10,1
0,0.00,12.08,0,0,89.10,0
0,0.00,12.08,1,0,89.10,1
0,0.00,14.09,1,0,89.10,1
0,0.00,16.11,1,0,91.00,1
0,0.00,14.09,1,0,91.90,1
0,1.36,25.05,0,0,90.00,1
0,0.00,8.95,0,0,82.90,0
0,0.00,8.95,1,0,87.10,1
0,0.00,8.05,1,0,87.10,1
0,0.00,12.08,1,0,89.10,1
0,0.00,16.11,1,0,64.00,1
0,0.00,12.97,1,0,68.00,1
0,0.32,21.03,0,0,66.90,1
0,0.00,17.00,0,0,73.90,0
0,0.00,17.00,1,0,77.00,1
0,0.00,8.95,1,0,66.90,1
0,0.00,21.03,1,0,77.00,1
0,0.87,16.11,0,0,54.00,0
0,0.27,10.07,0,0,55.90,0
0,0.00,17.90,0,0,55.00,0
0,0.00,8.05,1,0,70.00,1
0,0.00,21.92,1,0,79.00,1
0,0.54,23.04,0,0,62.10,1
0,0.00,8.05,0,0,64.00,0
0,0.00,17.00,1,0,70.00,1
0,0.00,6.93,1,0,64.00,1
0,0.00,16.11,1,0,46.90,1
0,0.00,6.93,1,0,60.10,1
0,0.00,25.05,1,0,68.00,1
0,0.25,21.03,0,0,64.90,1
0,0.00,25.95,0,0,68.00,1
0,0.00,12.08,1,0,54.00,1
0,0.00,17.00,1,0,53.10,1
0,0.00,14.09,1,0,55.00,1
0,0.00,14.99,1,0,48.90,1
0,0.00,17.90,1,0,37.00,1
0,0.00,8.95,1,0,53.10,1
0,0.22,31.09,0,0,69.10,1
0,0.02,14.09,0,0,69.10,0
0,0.23,14.09,0,0,55.00,0
0,0.00,14.99,0,0,52.00,0
0,0.71,23.04,0,0,54.00,1
0,0.00,17.00,0,0.98,48.90,1
0,0.24,8.95,0,0,48.90,0
0,0.05,25.05,0,0,71.10,1
0,0.00,19.91,0,0,70.00,0
0,0.00,19.91,1,0,73.00,1
0,0.03,17.90,0,0,77.00,0
0,0.00,17.00,0,0,82.90,0
0,0.27,17.90,0,0,75.90,0
0,0.05,19.91,0,0,63.00,0
0,0.24,14.99,0,0,80.10,0
0,0.82,17.00,0,0,62.10,0
0,0.01,17.00,0,0,51.10,0
0,0.03,17.90,0,0,68.00,0
0,0.00,12.97,0,0,73.90,0
0,0.00,17.90,1,0,77.00,1
0,0.00,14.99,1,0,86.00,1
0,0.00,23.04,1,0,90.00,1
0,0.39,17.00,0,0,82.00,0
0,0.00,14.99,0,0,82.90,0
0,0.04,12.97,0,0,73.90,0
0,0.00,8.05,0,0,81.00,0
0,0.00,12.08,1,0,84.00,1
0,0.00,14.99,1,0,89.10,1
0,1.06,17.00,0,0,84.00,0
0,0.00,17.00,0,0,79.00,0
0,0.00,12.08,1,0,93.90,1
0,0.00,17.00,1,0,57.90,1
0,0.13,25.95,0,0,75.00,1
0,0.18,23.94,0,0,66.00,1
0,0.00,29.08,0,0,73.90,1
0,0.00,16.11,1,0,68.00,1
0,0.00,18.12,1,0,75.90,1
0,0.00,29.97,1,0,84.00,1
0,0.00,14.99,1,0,80.10,1
0,0.00,25.05,1,0,77.00,1
0,0.00,19.91,1,0,68.00,1
0,0.00,18.12,1,0,82.00,1
0,0.00,18.12,1,0,81.00,1
0,0.14,19.91,0,0,87.10,0
0,0.00,17.00,0,0,87.10,0
0,0.00,18.12,1,0,89.10,1
0,0.15,10.07,0,0,82.00,0
0,0.02,14.99,0,0,68.00,0
0,0.01,10.07,0,0,78.10,0
0,0.00,21.03,0,0,89.10,1
0,0.25,12.08,0,0,88.00,0
0,0.00,18.12,0,0,90.00,0
0,0.00,10.07,1,0,99.00,1
0,0.23,14.09,0,0,95.00,0
0,0.00,14.99,0,0,95.00,0
0,0.99,18.12,0,0,88.00,0
0,0.00,12.97,0,0,88.00,0
0,0.79,29.08,0,0,90.00,1
0,0.00,14.09,0,0,91.00,0
0,0.00,12.97,1,0,93.90,1
0,0.02,14.09,0,0,93.00,0
0,0.00,14.99,0,0,95.00,0
0,0.00,8.95,1,0,89.10,1
0,0.00,12.97,1,0,88.00,1
0,0.00,14.99,1,0,84.00,1
0,0.00,12.97,1,0,87.10,1
0,0.00,12.08,1,0,86.00,1
0,1.75,18.12,0,0,77.00,0
0,0.00,6.93,0,0,91.00,0
0,0.00,23.04,1,0,91.90,1
0,0.00,17.00,1,0,77.00,1
0,1.02,18.12,0,0,69.10,0
0,0.12,18.12,0,0,60.10,0
0,0.00,16.11,0,0,73.00,0
0,0.00,12.97,1,0,78.10,1
0,0.00,10.07,1,0,60.10,1
0,0.00,10.07,1,0,70.00,1
0,0.00,18.12,1,0,64.00,1
0,0.46,17.00,0,0,73.00,0
0,0.00,23.94,0,0,75.90,1
0,0.00,8.05,1,0,64.90,1
0,0.00,14.99,1,0,62.10,1
0,0.00,12.97,1,0,52.00,1
0,0.00,14.99,1,0,55.90,1
0,0.00,6.04,1,0,60.10,1
0,0.00,6.93,1,0,57.90,1
0,0.00,10.07,1,0,73.00,1
0,0.04,23.04,0,0,75.00,1
0,0.47,14.09,0,0,66.00,0
0,0.00,8.95,0,0,52.00,0
0,0.00,16.11,1,0,43.00,1
0,0.04,12.08,0,0,46.90,0
0,0.18,21.03,0,0,54.00,1
0,0.00,16.11,0,0,60.10,0
0,0.13,12.97,0,0,42.10,0
0,0.00,14.09,0,0,52.00,0
0,0.00,6.93,1,0,45.00,1
0,0.00,18.12,1,0,60.10,1
0,0.00,8.95,1,0,48.00,1
0,0.00,16.11,1,0,39.90,1
1,0.33,12.08,0,0,35.10,1
0,0.00,23.04,0,0,66.00,1
0,0.04,21.03,0,0,75.90,1
0,0.09,31.99,0,0,69.10,1
0,0.00,16.11,0,0,63.00,0
0,0.00,19.91,1,0,75.00,1
0,0.24,23.94,0,0,84.90,1
0,0.18,14.99,0,0,77.00,0
0,0.44,14.99,0,0,79.00,0
0,0.00,17.00,0,0,82.00,0
0,0.12,6.93,0,0,81.00,0
0,0.00,17.00,0,0,66.90,0
0,0.02,14.09,0,0,68.00,0
0,1.95,14.99,0,0,75.90,0
0,0.00,16.11,0,0,84.90,0
0,0.69,42.95,0,0,89.10,1
0,0.04,16.11,0,0,82.00,0
0,0.05,12.97,0,0,88.00,0
0,0.00,10.07,0,0,88.00,0
0,0.00,19.91,1,0,91.00,1
0,0.00,16.11,1,0,84.90,1
0,1.25,12.08,0,0,78.10,0
0,0.42,31.09,0,0,95.00,1
0,0.06,23.04,0,0,93.00,1
0,0.00,14.09,0,0,90.00,0
0,0.00,12.97,1,0,89.10,1
0,0.00,8.95,1,0,90.00,1
0,0.00,12.08,1,0,95.00,1
0,0.00,14.99,1,0,96.10,1
0,0.00,10.07,1,0,95.00,1
0,0.00,19.91,1,0,96.10,1
0,0.13,21.92,0,0,96.10,1
0,0.28,14.09,0,0,91.00,0
0,0.18,12.08,0,0,88.00,0
0,0.00,19.91,0,0,91.00,0
0,0.00,12.97,1,0,91.90,1
0,0.00,12.08,1,0,91.90,1
0,0.00,27.96,1,0,97.00,1
0,0.38,12.97,0,0,91.00,0
0,0.00,12.97,0,0,89.10,0
0,0.00,14.99,1,0,90.00,1
0,0.44,23.04,0,0,81.00,1
0,0.00,14.99,0,0,82.90,0
0,0.00,10.07,1,0,89.10,1
0,1.30,14.09,0,0,79.00,0
0,0.02,14.09,0,0,75.00,0
0,0.36,18.12,0,0,73.90,0
0,0.00,10.07,0,0,79.00,0
0,0.00,10.07,1,0,72.00,1
0,0.00,18.12,1,0,78.10,1
0,0.14,19.91,0,0,75.00,0
0,0.00,14.09,0,0,78.10,0
0,0.00,14.09,1,0,84.00,1
0,0.00,18.12,1,0,71.10,1
0,0.00,10.07,1,0,79.00,1
0,0.00,16.11,1,0,64.00,1
0,0.00,8.95,1,0,64.00,1
0,0.00,10.07,1,0,69.10,1
0,0.00,14.09,1,0,57.90,1
0,0.32,8.95,0,0,46.90,0
0,0.03,12.97,0,0,62.10,0
0,0.00,10.07,0,0,55.00,0
0,0.22,25.95,0,0,75.00,1
0,0.00,12.97,0,0,53.10,0
0,0.04,12.97,0,0,60.10,0
0,0.00,8.95,0,0,60.10,0
1,0.60,21.03,0,0,32.00,1
0,0.00,8.95,0,1.18,31.10,1
0,0.00,12.08,1,0,51.10,1
0,0.04,12.97,0,0,62.10,0
0,0.00,8.05,0,0,63.00,0
0,0.38,12.08,0,0,55.00,0
0,0.00,17.00,0,0,73.00,0
0,0.00,16.11,1,0,51.10,1
0,0.02,23.04,0,0,54.00,1
0,0.00,12.97,0,0,68.00,0
0,0.00,21.92,1,0,51.10,1
0,0.05,25.05,0,0,82.90,1
0,0.00,14.99,0,0,64.00,0
0,0.00,12.97,1,0,77.00,1
0,0.00,14.09,1,0,55.90,1
0,0.97,35.12,0,0,79.00,1
0,0.00,12.97,0,0,54.00,0
0,0.00,23.04,1,0,75.00,1
0,0.00,23.04,1,0,69.10,1
0,0.00,14.09,1,0,50.00,1
0,0.00,21.03,1,0,64.00,1
0,0.42,25.05,0,0,79.00,1
0,0.00,14.09,0,0,75.00,0
0,0.32,17.00,0,0,78.10,0
0,0.00,14.99,0,0,84.90,0
0,0.00,23.04,1,0,77.00,1
0,0.00,16.11,1,0,79.00,1
0,0.00,16.11,1,0,71.10,1
0,0.45,16.11,0,0,82.90,0
0,0.07,16.11,0,0,61.00,0
0,0.00,14.09,0,0,84.90,0
0,0.00,12.97,1,0,87.10,1
0,0.00,14.09,1,0,75.90,1
0,0.69,12.08,0,0,71.10,0
0,0.00,14.99,0,0,86.00,0
0,0.00,12.97,1,0,84.90,1
0,0.00,12.08,1,0,82.90,1
0,0.00,19.91,1,0,73.00,1
0,0.00,17.00,1,0,89.10,1
0,0.00,19.91,1,0,93.00,1
0,0.09,25.05,0,0,91.90,1
0,0.00,12.08,0,0,84.90,0
0,0.00,12.97,1,0,82.90,1
0,0.05,17.00,0,0,87.10,0
0,0.00,17.00,0,0,90.00,0
0,0.00,16.11,1,0,91.00,1
0,0.00,14.99,1,0,90.00,1
0,0.00,14.09,1,0,93.00,1
0,0.73,14.99,0,0,81.00,0
0,0.21,16.11,0,0,88.00,0
0,0.01,16.11,0,0,98.10,0
0,0.00,12.97,0,0,93.00,0
0,0.00,17.00,1,0,84.00,1
0,0.00,14.99,1,0,82.90,1
0,0.00,21.03,1,0,71.10,1
0,0.00,16.11,1,0,82.90,1
0,0.02,17.00,0,0,84.00,0
0,0.00,16.11,0,0,64.00,0
0,0.00,8.95,1,0,69.10,1
0,0.00,8.05,1,0,70.00,1
0,0.00,18.12,1,0,75.90,1
0,0.00,16.11,1,0,46.00,1
0,0.00,17.00,1,0,52.00,1
0,0.00,8.05,1,0,57.00,1
0,0.00,29.08,1,0,66.90,1
0,0.00,10.07,1,0,61.00,1
0,0.00,10.07,1,0,70.00,1
0,0.00,14.99,1,0,43.00,1
0,0.00,19.91,1,0,43.00,1
0,0.00,12.08,1,0,43.00,1
0,0.00,14.09,1,0,50.00,1
